Fecha,Hora,Usuario,Archivo_Imagen,Etiqueta,mean_h,mean_s,mean_v,std_v,mean_a,mean_b,std_l,skew_v,v_95
20/01/2026,01-25-18-066,victor,img_victor_pantallas_01-25-18-066.jpg,pantallas,63.45794921875,152.53098307291665,7.917383897569445,9.04322199399883,0.24964626736110063,1.0527799479166617,6.374396316362591,4.79367489046088,22.0
20/01/2026,01-25-18-371,victor,img_victor_pantallas_01-25-18-371.jpg,pantallas,64.51287760416666,152.25014756944444,7.959064670138889,9.16908204883202,0.26061957465276464,1.0004687500000102,6.442322873827103,4.8156846221683525,22.0
20/01/2026,01-25-18-545,victor,img_victor_pantallas_01-25-18-545.jpg,pantallas,64.26732638888889,151.65975694444444,7.841375868055556,9.141934857204793,0.274401041666664,0.9706282552083394,6.36344884878038,5.007486186890959,22.0
20/01/2026,01-25-18-713,victor,img_victor_pantallas_01-25-18-713.jpg,pantallas,63.21145399305556,151.8985720486111,7.872515190972222,9.3688447275914,0.2817285156249909,1.0659342447916629,6.5036285340329085,5.041662034627435,21.0
20/01/2026,01-25-18-876,victor,img_victor_pantallas_01-25-18-876.jpg,pantallas,61.66020833333334,152.1760134548611,7.865151909722222,9.491174492626973,0.29617187499999886,1.152980685763879,6.534308033845671,5.067891510084033,21.0
20/01/2026,01-25-19-042,victor,img_victor_pantallas_01-25-19-042.jpg,pantallas,60.306338975694445,152.004189453125,7.861826171875,9.580766855533865,0.315515407986112,1.2184450954861177,6.5113735571129805,5.0830866526775225,21.0
20/01/2026,01-25-19-198,victor,img_victor_pantallas_01-25-19-198.jpg,pantallas,59.218585069444444,152.14656358506946,7.875495876736111,9.687553820604546,0.3276226128472217,1.2805740017361131,6.498282275484828,5.099294569699518,21.0
20/01/2026,01-25-19-354,victor,img_victor_pantallas_01-25-19-354.jpg,pantallas,58.65976779513889,152.48038953993054,7.8111382378472225,9.517297886268826,0.3049273003472308,1.3129177517361086,6.319227860536526,5.1145730574517545,21.0
20/01/2026,01-25-19-514,victor,img_victor_pantallas_01-25-19-514.jpg,pantallas,56.937411024305554,153.3946657986111,8.42222439236111,11.023314111148737,0.4628276909722331,1.3974077690972138,7.985172333732594,4.241926547130573,28.0
20/01/2026,01-25-19-683,victor,img_victor_pantallas_01-25-19-683.jpg,pantallas,61.53256944444445,152.246318359375,8.380037977430556,11.007824383356034,0.36657443576388005,1.211867404513896,8.349119032614608,4.3584246726622915,27.0
20/01/2026,01-25-19-833,victor,img_victor_pantallas_01-25-19-833.jpg,pantallas,63.80177734375,151.59192708333333,8.279935980902778,10.537178855545198,0.28113498263888914,1.1617990451388778,8.087435550841688,4.397473452369417,26.0
20/01/2026,01-25-20-001,victor,img_victor_pantallas_01-25-20-001.jpg,pantallas,63.286143663194444,151.33199435763888,8.229294704861111,10.066697596571709,0.23375976562499545,1.1545453559027692,7.818657142816589,4.314575019195365,26.0
20/01/2026,01-25-20-146,victor,img_victor_pantallas_01-25-20-146.jpg,pantallas,63.49273654513889,151.14399522569445,8.24420138888889,10.019631068092904,0.2147493489583212,1.173867187500008,7.8486019333240264,4.244953513486375,27.0
20/01/2026,01-25-20-304,victor,img_victor_pantallas_01-25-20-304.jpg,pantallas,64.82958984375,149.83624348958332,8.23454861111111,9.682653131825392,0.2341319444444423,1.1807259114583246,7.357637167010151,4.024469200758943,28.0
20/01/2026,01-25-20-485,victor,img_victor_pantallas_01-25-20-485.jpg,pantallas,63.98807725694444,148.43511610243056,7.5365190972222225,7.769504809446372,0.09900282118056225,1.1079676649305554,5.633410090939494,4.584049153181084,22.0
20/01/2026,01-25-20-636,victor,img_victor_pantallas_01-25-20-636.jpg,pantallas,67.7446462673611,147.98903645833335,7.304332682291666,7.519035154060861,-0.014475911458333712,1.016456163194448,5.574007875492641,5.215295165177672,17.0
20/01/2026,01-25-20-797,victor,img_victor_pantallas_01-25-20-797.jpg,pantallas,67.74440538194445,148.28182074652779,7.438297526041667,7.8544759339543795,0.04425347222220921,0.9634201388888926,5.790900403529953,5.1687762089286595,18.0
20/01/2026,01-25-20-963,victor,img_victor_pantallas_01-25-20-963.jpg,pantallas,68.52883463541667,149.18218641493056,7.6463422309027775,8.338796839843061,0.11740234375000114,0.8783365885416572,6.007894997154881,5.036181391801493,19.0
20/01/2026,01-25-21-123,victor,img_victor_pantallas_01-25-21-123.jpg,pantallas,68.72361979166666,149.71707465277777,7.857875434027778,8.903612318969037,0.21188802083332803,0.8080913628472217,6.29219694776878,4.9240822313208445,21.0
20/01/2026,01-25-21-276,victor,img_victor_pantallas_01-25-21-276.jpg,pantallas,68.65640842013889,150.65548177083335,8.015314670138888,9.379249838172068,0.25996853298610745,0.7943988715277897,6.620828829162526,4.890133628632489,22.0
20/01/2026,01-25-21-432,victor,img_victor_pantallas_01-25-21-432.jpg,pantallas,68.73505425347223,151.68683268229168,8.207506510416666,9.824237543192814,0.32043836805556225,0.7532194010416617,6.823899436953557,4.767264655618546,24.0
20/01/2026,01-25-21-587,victor,img_victor_pantallas_01-25-21-587.jpg,pantallas,68.14947482638888,152.25527994791668,8.31423611111111,10.111804202292562,0.3650151909722297,0.7495648871527862,6.982106596731,4.667361884085998,26.0
20/01/2026,01-25-21-752,victor,img_victor_pantallas_01-25-21-752.jpg,pantallas,66.39410807291667,152.5701779513889,8.39208224826389,10.306883088592581,0.40711480034721603,0.8174522569444491,7.1213248366969495,4.5536024827677055,27.0
20/01/2026,01-25-21-901,victor,img_victor_pantallas_01-25-21-901.jpg,pantallas,63.368463541666664,153.73226888020832,8.384869791666667,10.572199186676727,0.43915798611109835,0.9391861979166549,7.3347663535187175,4.626576330364629,27.0
20/01/2026,01-25-22-057,victor,img_victor_pantallas_01-25-22-057.jpg,pantallas,61.71557725694444,154.6039453125,8.441510416666667,10.862009281680264,0.47422417534721717,1.0763812934027897,7.5038699148952,4.7172747441438485,27.0
20/01/2026,01-25-22-220,victor,img_victor_pantallas_01-25-22-220.jpg,pantallas,60.23799913194444,154.550537109375,8.429098307291667,10.988062348867972,0.4912250434027783,1.1855740017361143,7.525531910382326,4.811055180648608,26.0
20/01/2026,01-25-22-396,victor,img_victor_pantallas_01-25-22-396.jpg,pantallas,56.952000868055556,154.46561197916665,8.454419487847222,11.26367953514233,0.5275629340277703,1.3479785156249875,7.592866163609493,4.91278063748405,25.0
20/01/2026,01-25-22-544,victor,img_victor_pantallas_01-25-22-544.jpg,pantallas,55.58050564236111,154.63368272569446,8.461664496527778,11.313976154776014,0.5293044704861245,1.424072265625,7.5695171136402095,4.910930863486778,25.0
20/01/2026,01-25-22-718,victor,img_victor_pantallas_01-25-22-718.jpg,pantallas,55.2450390625,154.57446940104165,8.414697265625,11.145867500217156,0.5084548611111188,1.451429036458336,7.441340495434964,4.885014406436996,25.0
20/01/2026,01-25-22-885,victor,img_victor_pantallas_01-25-22-885.jpg,pantallas,56.26623697916666,154.29712239583333,8.361703559027777,10.853801655601448,0.44870985243056793,1.4439171006944491,7.332770377973607,4.839141709446934,25.0
20/01/2026,01-25-23-057,victor,img_victor_pantallas_01-25-23-057.jpg,pantallas,58.69835720486111,153.624697265625,8.110009765625,9.922343747671377,0.2903526475694491,1.3555132378472194,7.014834219363432,4.794779489807265,23.0
20/01/2026,01-25-23-221,victor,img_victor_pantallas_01-25-23-221.jpg,pantallas,58.676684027777775,153.397880859375,7.92658203125,9.306660664198048,0.2191579861110995,1.3354893663194503,6.641897344875987,4.88849734394873,22.0
20/01/2026,01-25-23-378,victor,img_victor_pantallas_01-25-23-378.jpg,pantallas,59.28275824652778,153.09746744791667,7.7096875,8.628690101695257,0.14264648437500682,1.3133268229166788,6.288153747987767,5.0220010133968795,20.0
20/01/2026,01-25-23-536,victor,img_victor_pantallas_01-25-23-536.jpg,pantallas,59.78969401041667,151.9662326388889,7.6288465711805555,8.435655669948149,0.08104166666666401,1.3260145399305543,6.197417866324921,5.042792080028147,20.0
20/01/2026,01-25-23-690,victor,img_victor_pantallas_01-25-23-690.jpg,pantallas,59.770108506944446,151.48984375,7.5643500434027775,8.213673424267924,0.05718967013888232,1.3214442274305611,6.045859608667869,5.082585429452814,19.0
20/01/2026,01-25-23-845,victor,img_victor_pantallas_01-25-23-845.jpg,pantallas,59.81535373263889,150.62726453993056,7.445407986111111,7.852678307710094,0.029551866319451392,1.3141037326388982,5.779293095439107,5.127401268351942,18.0
20/01/2026,01-25-24-005,victor,img_victor_pantallas_01-25-24-005.jpg,pantallas,59.045086805555556,149.8082855902778,7.242260199652778,7.249802611357796,0.0006629774305508818,1.3228548177083326,5.154979309024702,5.186317628716465,17.0
20/01/2026,01-25-24-158,victor,img_victor_pantallas_01-25-24-158.jpg,pantallas,58.38406467013889,149.2612358940972,7.100697699652778,6.301109769099643,0.0032324218749977263,1.3059700520833246,4.174144934960983,4.6131597395585,18.0
20/01/2026,01-25-24-322,victor,img_victor_pantallas_01-25-24-322.jpg,pantallas,71.39392144097222,147.80837782118056,12.910081380208334,21.31390369720408,1.0167220052083223,0.8534906684027703,17.701869933806954,3.680387642686994,63.0
20/01/2026,01-25-24-468,victor,img_victor_pantallas_01-25-24-468.jpg,pantallas,76.82642578125,147.65303168402778,13.664066840277778,21.010299599881538,1.2476768663194377,0.8205154079861074,16.701270853308657,3.4992348528115005,63.0
20/01/2026,01-25-24-624,victor,img_victor_pantallas_01-25-24-624.jpg,pantallas,78.00255208333333,147.291103515625,14.54279513888889,21.019049988353252,1.463184678819431,0.8817230902777737,16.226793684594483,2.9929890855925216,65.0
20/01/2026,01-25-24-781,victor,img_victor_pantallas_01-25-24-781.jpg,pantallas,70.04883897569445,149.46720811631945,14.959102647569445,21.61111045237355,1.5036642795138846,1.22790798611112,15.476719610368432,3.955550827263779,52.0
20/01/2026,01-25-24-937,victor,img_victor_pantallas_01-25-24-937.jpg,pantallas,74.35352864583334,148.45388346354167,15.13841796875,24.221503978127686,1.4336013454861245,0.9170062934027783,17.335887734365183,4.070268124890375,53.0
20/01/2026,01-25-25-092,victor,img_victor_pantallas_01-25-25-092.jpg,pantallas,81.00081380208333,147.05495659722223,17.330948350694445,28.606332957146833,1.8984157986110972,0.08100585937501137,19.94164308385282,3.679884822658096,59.0
20/01/2026,01-25-25-258,victor,img_victor_pantallas_01-25-25-258.jpg,pantallas,84.06268012152778,146.8250802951389,17.353606770833334,27.809627996437346,2.073696831597232,-0.2252669270833394,19.029093276592366,3.522217446729869,61.0
20/01/2026,01-25-25-422,victor,img_victor_pantallas_01-25-25-422.jpg,pantallas,86.41026475694444,146.44087782118055,17.11012261284722,27.52114423016546,2.1295334201388982,-0.3675260416666646,18.80934027425992,3.4531125323921263,62.0
20/01/2026,01-25-25-579,victor,img_victor_pantallas_01-25-25-579.jpg,pantallas,88.98229383680555,150.4351345486111,15.676792534722223,21.16717352059683,2.4229622395833417,-0.03051432291667311,14.799757741577777,2.819794902100696,61.0
20/01/2026,01-25-25-737,victor,img_victor_pantallas_01-25-25-737.jpg,pantallas,85.80458116319444,150.13055989583333,15.665682508680556,21.946023773398387,2.4685546874999886,0.07492730034721262,15.867438408981176,2.6706926935000306,66.0
20/01/2026,01-25-25-903,victor,img_victor_pantallas_01-25-25-903.jpg,pantallas,84.40188151041667,150.495791015625,15.948938802083333,23.03983579323141,2.455806206597231,0.07624023437500682,16.899197988179203,2.7169861938696362,68.0
20/01/2026,01-25-26-059,victor,img_victor_pantallas_01-25-26-059.jpg,pantallas,83.41187934027778,154.28521918402777,14.817680121527777,19.12014415933414,2.531626519097216,0.31669162326389255,13.474703534603615,2.3888161036925095,60.0
20/01/2026,01-25-26-219,victor,img_victor_pantallas_01-25-26-219.jpg,pantallas,75.84206380208333,155.67311631944443,12.538236762152778,15.829374319139617,1.8861490885416572,0.6735557725694434,10.83096931740645,2.720380012375124,51.0
20/01/2026,01-25-26-372,victor,img_victor_pantallas_01-25-26-372.jpg,pantallas,71.79513888888889,154.05604383680554,10.73859592013889,14.650084329396226,1.2830588107638903,0.4907259114583269,10.176546679114905,3.580998475655375,45.0
20/01/2026,01-25-26-528,victor,img_victor_pantallas_01-25-26-528.jpg,pantallas,70.19448133680555,153.46693359375,10.013427734375,13.761742020444542,1.0172178819444468,0.5016124131944366,9.565845490302872,3.95376278972344,40.0
20/01/2026,01-25-26-692,victor,img_victor_pantallas_01-25-26-692.jpg,pantallas,71.36307942708333,153.04135416666668,10.300024956597222,14.89527676697063,0.972947048611104,0.3469487847222297,10.446294395693007,4.104543018147941,42.0
20/01/2026,01-25-26-866,victor,img_victor_pantallas_01-25-26-866.jpg,pantallas,71.70451171875,152.27044596354168,10.34812717013889,14.772535565683478,0.9195681423611006,0.3913400607638948,10.597624673771705,4.018330472643797,43.0
20/01/2026,01-25-27-034,victor,img_victor_pantallas_01-25-27-034.jpg,pantallas,70.1574240451389,152.38919270833333,10.268756510416667,14.689609953903844,0.8962641059027874,0.45290147569443207,10.641112486984857,4.078537699513353,42.0
20/01/2026,01-25-27-198,victor,img_victor_pantallas_01-25-27-198.jpg,pantallas,68.9479513888889,152.58087999131945,10.324114583333333,14.81934088390568,0.8881358506944537,0.5475857204860972,10.868114673540978,4.113642804679922,42.0
20/01/2026,01-25-27-361,victor,img_victor_pantallas_01-25-27-361.jpg,pantallas,68.28736979166666,152.5931521267361,10.171260850694445,14.747196326601369,0.8729286024305623,0.5396180555555645,10.853944941043517,4.1504996521348865,41.0
20/01/2026,01-25-27-510,victor,img_victor_pantallas_01-25-27-510.jpg,pantallas,68.4728884548611,153.14990885416665,10.41701931423611,15.306269354970246,0.9454166666666595,0.5069227430555543,11.120067005473924,4.1238441408819355,43.0
20/01/2026,01-25-27-665,victor,img_victor_pantallas_01-25-27-665.jpg,pantallas,68.69325737847223,153.30539713541665,10.325651041666667,15.239428741859982,0.971705729166672,0.4324316406249977,10.901437739316602,4.161309367556862,42.0
20/01/2026,01-25-27-827,victor,img_victor_pantallas_01-25-27-827.jpg,pantallas,68.46654513888889,154.02221245659723,10.539981553819445,15.841591555242546,1.0439019097222229,0.3817339409722251,11.12972583236307,4.14409799600756,43.0
20/01/2026,01-25-28-002,victor,img_victor_pantallas_01-25-28-002.jpg,pantallas,68.95838107638889,155.08029079861112,9.954768880208333,14.001699562822312,1.0593207465277885,0.3668012152777749,9.376059749978422,4.1473856180444875,39.0
20/01/2026,01-25-28-170,victor,img_victor_pantallas_01-25-28-170.jpg,pantallas,68.42927300347222,154.99130533854168,9.789487847222222,13.442695174597391,1.0247504340277658,0.40662109375000455,9.007144225985025,4.062733846917191,39.0
20/01/2026,01-25-28-320,victor,img_victor_pantallas_01-25-28-320.jpg,pantallas,71.71063368055556,155.3184396701389,10.648531901041666,15.343034603487585,1.2095865885416686,0.19485351562499886,10.46449214831607,3.8240619897210784,46.0
20/01/2026,01-25-28-475,victor,img_victor_pantallas_01-25-28-475.jpg,pantallas,69.24555555555555,155.68292426215277,10.374004991319444,14.17951400596253,1.1470095486111234,0.47391710069445026,9.616674670731157,4.163659067110636,38.0
20/01/2026,01-25-28-635,victor,img_victor_pantallas_01-25-28-635.jpg,pantallas,69.93431857638889,153.98502387152777,9.505407986111111,13.68289992171159,0.9933192274305611,0.31879882812501137,9.282022190290304,4.816329852736332,32.0
20/01/2026,01-25-28-806,victor,img_victor_pantallas_01-25-28-806.jpg,pantallas,68.12184678819445,154.53719618055555,9.682846137152778,14.537532632828203,1.021655815972224,0.4070616319444582,10.160755489683888,4.8027529347075895,33.0
20/01/2026,01-25-28-978,victor,img_victor_pantallas_01-25-28-978.jpg,pantallas,65.64545355902777,154.807509765625,8.911947699652778,12.556388596203204,0.8424077690972354,0.7065831163194503,8.670964928446073,4.7915930458125855,31.0
20/01/2026,01-25-29-148,victor,img_victor_pantallas_01-25-29-148.jpg,pantallas,64.26007595486111,153.45727105034723,8.834967447916666,13.331560979982907,0.7561848958333428,0.8296864149305634,9.725861795793163,4.922228252417074,29.0
20/01/2026,01-25-29-320,victor,img_victor_pantallas_01-25-29-320.jpg,pantallas,62.06627387152778,153.71384114583333,9.000785590277777,13.777789682389315,0.7684125434027749,0.9805642361111211,10.196171904446135,4.822662035297659,32.0
20/01/2026,01-25-29-491,victor,img_victor_pantallas_01-25-29-491.jpg,pantallas,62.26459201388889,153.61972439236112,9.146994357638889,14.155368989109753,0.7487836371527692,0.9868240017361245,10.630696388384962,4.712640943643274,34.0
20/01/2026,01-25-29-647,victor,img_victor_pantallas_01-25-29-647.jpg,pantallas,62.89766493055556,153.75248372395833,9.279632161458334,14.315357447478211,0.7120963541666754,0.9415017361111211,10.9530251724669,4.6623142107697815,35.0
20/01/2026,01-25-29-802,victor,img_victor_pantallas_01-25-29-802.jpg,pantallas,63.30265190972222,153.49752821180556,9.38462673611111,14.596137555692662,0.6493977864583371,0.8911914062499875,11.39813134580883,4.712997508320825,35.0
