Fecha,Hora,Usuario,Archivo_Imagen,Etiqueta,mean_h,mean_s,mean_v,std_v,mean_a,mean_b,std_l,skew_v,v_95
20/01/2026,14-20-44-253,edwin,img_edwin_artificial_14-20-44-253.jpg,artificial,185.05542317708333,103.90358615451389,145.1541091579861,60.355191203285344,-0.8575661892361097,-14.777849392361105,49.20718049319707,-0.7836590790320086,211.0
20/01/2026,14-20-44-455,edwin,img_edwin_artificial_14-20-44-455.jpg,artificial,184.77741753472222,104.24754231770834,145.53860677083333,60.26008290359793,-0.9015397135416663,-14.777892795138882,49.1256184385446,-0.7841267097685878,212.0
20/01/2026,14-20-44-639,edwin,img_edwin_artificial_14-20-44-639.jpg,artificial,184.86053602430556,103.85463650173611,145.61834743923612,60.2610148879406,-0.8977300347222155,-14.768148871527771,49.08126232984067,-0.7849569184851176,212.0
20/01/2026,14-20-44-820,edwin,img_edwin_artificial_14-20-44-820.jpg,artificial,184.10929253472221,104.18074978298611,145.87655381944444,60.06435560290225,-0.905464409722228,-14.716284722222227,48.96224439607936,-0.7832860004171306,212.0
20/01/2026,14-20-45-003,edwin,img_edwin_artificial_14-20-45-003.jpg,artificial,184.43152994791666,103.709150390625,145.93257161458334,60.13669221994086,-0.9042013888888931,-14.703467881944448,48.94547067361089,-0.7849174933728527,212.0
20/01/2026,14-20-45-199,edwin,img_edwin_artificial_14-20-45-199.jpg,artificial,183.8978515625,104.17317274305556,146.42102430555556,59.77987067723473,-0.9662282986111137,-14.840774739583338,48.66956063212036,-0.7994957144541903,212.0
20/01/2026,14-20-45-382,edwin,img_edwin_artificial_14-20-45-382.jpg,artificial,184.7071245659722,103.71742621527778,147.20463433159722,59.30682868996468,-0.9453125,-14.940050998263885,48.32133677844517,-0.8086632264413816,212.0
20/01/2026,14-20-45-600,edwin,img_edwin_artificial_14-20-45-600.jpg,artificial,184.37143880208333,103.827275390625,147.87414930555556,59.010595076711176,-0.9148958333333326,-14.93323459201389,48.01213755526511,-0.8127280311640406,213.0
20/01/2026,14-20-45-794,edwin,img_edwin_artificial_14-20-45-794.jpg,artificial,185.3453146701389,103.84573025173611,148.69847547743055,58.3864681909663,-0.9109006076388937,-15.118302951388884,47.591688123696294,-0.8366356645607745,213.0
20/01/2026,14-20-45-984,edwin,img_edwin_artificial_14-20-45-984.jpg,artificial,185.15733072916666,103.57504340277778,148.73634331597222,58.297466978934104,-0.950334201388884,-15.145694444444445,47.458296087447884,-0.8300969375621418,212.0
20/01/2026,14-20-46-164,edwin,img_edwin_artificial_14-20-46-164.jpg,artificial,186.03194227430555,103.87692491319444,148.4592578125,58.43618148962205,-0.9875151909722177,-15.210221354166663,47.54242333835536,-0.8293524762149154,212.0
20/01/2026,14-20-46-357,edwin,img_edwin_artificial_14-20-46-357.jpg,artificial,186.3843923611111,103.20333224826389,148.25526909722223,58.3874481732252,-1.0232291666666669,-15.131185980902771,47.524752831168556,-0.8197324505568326,212.0
20/01/2026,14-20-46-535,edwin,img_edwin_artificial_14-20-46-535.jpg,artificial,186.0935763888889,103.44716905381945,148.0722309027778,58.46333339544625,-0.9830436197916725,-15.148468967013883,47.564230716883486,-0.815788669734723,212.0
20/01/2026,14-20-46-711,edwin,img_edwin_artificial_14-20-46-711.jpg,artificial,186.40784722222222,103.55861436631945,148.17922743055556,58.44821409070357,-0.8932161458333354,-15.168523220486108,47.60333646598463,-0.8192063880297139,212.0
20/01/2026,14-20-46-886,edwin,img_edwin_artificial_14-20-46-886.jpg,artificial,185.83304470486112,103.64824761284723,148.04992838541668,58.726453712643625,-0.851021050347228,-15.118613281250006,47.7856583336434,-0.8177077463243894,213.0
20/01/2026,14-20-47-061,edwin,img_edwin_artificial_14-20-47-061.jpg,artificial,185.55831163194443,103.61858615451389,147.83483832465276,58.82339471396407,-0.900654296875004,-15.049093967013889,47.899700872886584,-0.8171629860208874,212.0
20/01/2026,14-20-47-245,edwin,img_edwin_artificial_14-20-47-245.jpg,artificial,184.59283854166668,102.90583333333333,147.91986002604168,58.8725783525866,-0.8574457465277732,-14.969000651041668,47.93058122849906,-0.8084712281673734,213.0
20/01/2026,14-20-47-430,edwin,img_edwin_artificial_14-20-47-430.jpg,artificial,185.23584201388888,102.71675455729167,147.99215603298612,58.88981951352057,-0.84762369791666,-14.920742187499997,47.939850305361915,-0.7948816091847757,213.0
20/01/2026,14-20-47-606,edwin,img_edwin_artificial_14-20-47-606.jpg,artificial,183.6428342013889,102.32308919270834,146.90330729166666,59.46399899206068,-0.8431597222222251,-14.62844075520833,48.29161178309151,-0.7553028765739884,213.0
20/01/2026,14-20-47-779,edwin,img_edwin_artificial_14-20-47-779.jpg,artificial,184.13895182291665,102.64288845486111,146.5531662326389,59.77796671736271,-0.8074490017361171,-14.658960503472215,48.561653745289824,-0.7510388226330408,213.0
20/01/2026,14-20-47-968,edwin,img_edwin_artificial_14-20-47-968.jpg,artificial,185.75922960069445,103.34291015625,146.358525390625,59.79813120283583,-0.8118967013888891,-14.790770399305558,48.65461056666785,-0.7698339222015639,213.0
20/01/2026,14-20-48-144,edwin,img_edwin_artificial_14-20-48-144.jpg,artificial,185.4401909722222,103.58674696180556,146.55536241319444,59.702957179921256,-0.855699869791664,-14.851724175347229,48.62801554221356,-0.7841693693720488,212.0
20/01/2026,14-20-48-338,edwin,img_edwin_artificial_14-20-48-338.jpg,artificial,184.58061848958334,103.1342599826389,145.9103765190972,60.07760647956909,-0.7894932725694446,-14.626587456597221,48.8507226447826,-0.7608048722666624,213.0
20/01/2026,14-20-48-511,edwin,img_edwin_artificial_14-20-48-511.jpg,artificial,183.38131944444444,102.28623806423612,145.6648947482639,60.256874980910275,-0.7216449652777754,-14.430210503472225,48.893274253968386,-0.7388256707036007,213.0
20/01/2026,14-20-48-687,edwin,img_edwin_artificial_14-20-48-687.jpg,artificial,184.44755425347222,102.74163411458333,145.4482074652778,60.21527648690537,-0.739264322916668,-14.490936414930559,48.89503199322542,-0.736155632272209,213.0
20/01/2026,14-20-48-865,edwin,img_edwin_artificial_14-20-48-865.jpg,artificial,184.41466796875,102.539130859375,145.84767144097222,60.01766537908021,-0.7897178819444406,-14.571819661458335,48.731731197175776,-0.7522351446528786,212.0
20/01/2026,14-20-49-049,edwin,img_edwin_artificial_14-20-49-049.jpg,artificial,185.04790147569443,102.7060427517361,145.70898111979167,60.07823744628322,-0.7513671874999943,-14.6441796875,48.78248512182686,-0.75518037364222,212.0
20/01/2026,14-20-49-221,edwin,img_edwin_artificial_14-20-49-221.jpg,artificial,185.29753472222222,103.3553439670139,145.399833984375,60.32749187031617,-0.7960796440972189,-14.708432074652777,48.98652648550366,-0.7588932619636594,212.0
20/01/2026,14-20-49-396,edwin,img_edwin_artificial_14-20-49-396.jpg,artificial,185.2399609375,103.03497829861111,145.5527170138889,60.31481417189361,-0.7623133680555583,-14.728755425347217,49.02016973261833,-0.7654710468371729,212.0
20/01/2026,14-20-49-593,edwin,img_edwin_artificial_14-20-49-593.jpg,artificial,185.3787890625,103.31321180555555,145.62333658854166,60.19728752393005,-0.8154286024305577,-14.765301649305556,48.93510484932627,-0.7633542378566024,212.0
20/01/2026,14-20-49-769,edwin,img_edwin_artificial_14-20-49-769.jpg,artificial,185.84213107638888,102.64975477430555,145.78200954861111,60.28116820488586,-0.7293478732638903,-14.647337239583337,48.98366670284574,-0.7596336570964947,213.0
