Fecha,Hora,Usuario,Archivo_Imagen,Etiqueta,mean_h,mean_s,mean_v,std_v,mean_a,mean_b,std_l,skew_v,v_95
20/01/2026,10-09-58-410,victor,img_victor_natural_10-09-58-410.jpg,natural,103.20063802083334,157.1837673611111,91.8450661892361,45.22329510082647,12.714626736111114,7.07662543402779,45.94390031897506,0.3519163742191422,178.0
20/01/2026,10-09-58-678,victor,img_victor_natural_10-09-58-678.jpg,natural,103.02139756944445,157.25764105902778,91.85787109375,45.28642225059764,12.739868706597235,7.129450954861113,45.98241521147574,0.35511633892757255,178.0
20/01/2026,10-09-58-847,victor,img_victor_natural_10-09-58-847.jpg,natural,101.53180555555555,157.43431098090278,92.03439019097222,45.37207905492267,12.706557074652778,7.3063422309027715,46.06954555081564,0.35316483773457985,178.0
20/01/2026,10-09-59-014,victor,img_victor_natural_10-09-59-014.jpg,natural,102.076953125,157.65216471354168,92.17763454861111,45.363908646476766,12.655265842013875,7.242721354166662,46.09690061109069,0.34299988634037376,178.0
20/01/2026,10-09-59-187,victor,img_victor_natural_10-09-59-187.jpg,natural,102.07719835069445,157.6112478298611,92.23724609375,45.283918201842255,12.609880642361105,7.139199218750008,46.07679698696087,0.34325352118426206,177.0
20/01/2026,10-09-59-346,victor,img_victor_natural_10-09-59-346.jpg,natural,102.05866319444445,158.32066514756946,91.99157335069444,45.23117539968115,12.55926649305556,7.103348524305545,46.046031374849626,0.34546336091271235,177.0
20/01/2026,10-09-59-520,victor,img_victor_natural_10-09-59-520.jpg,natural,101.92713541666667,159.44837999131946,91.42639973958333,45.063776537608646,12.536775173611119,7.006848958333336,45.99122457443405,0.3624231124808473,176.0
20/01/2026,10-09-59-666,victor,img_victor_natural_10-09-59-666.jpg,natural,102.12956380208334,160.0234592013889,91.10036024305556,45.04489812019136,12.538538411458347,6.992126736111118,45.96842876732848,0.367249761650096,176.0
20/01/2026,10-09-59-821,victor,img_victor_natural_10-09-59-821.jpg,natural,101.3863671875,160.77806749131943,90.77111653645834,44.95828444244383,12.683159722222229,7.128784722222235,45.91821636481123,0.3740202280583332,175.0
20/01/2026,10-09-59-993,victor,img_victor_natural_10-09-59-993.jpg,natural,98.87973307291666,161.75535807291666,89.90824761284722,44.999854968298,12.851369357638902,7.3895681423610995,45.989259054037525,0.39759888151439016,174.0
20/01/2026,10-10-00-163,victor,img_victor_natural_10-10-00-163.jpg,natural,95.61226996527778,163.04523763020833,87.48212022569444,45.273347013943216,12.775684678819431,7.474598524305549,46.386045990864254,0.45534233614847863,172.0
20/01/2026,10-10-00-334,victor,img_victor_natural_10-10-00-334.jpg,natural,94.49609809027778,163.146162109375,86.4078049045139,45.424177662308935,12.771229383680549,7.5610894097222285,46.559884717621216,0.4844128891070352,171.0
